,Date,USD (PM),SMA10,SMA20,SMA30,MACD,MACDsignal,MACDhist,EMA12,EMA26,RSI,MOM,ROC,ROCP,ROCR,ROCR100,HT_DCPERIOD,HT_DCPHASE,SINE,LEADSINE,INPHASE,QUADRATURE,APO,PPO,CMO,TRIX
11,2016-09-22,1339.1,607.3000000000001,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,604.15456262555,608.6933333333334,31.636229477956096,-12.25,-2.009283710859977,-0.020092837108599736,0.9799071628914002,97.99071628914002,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-36.7275410440878,0.3360721214860751
12,2016-09-23,1338.65,605.6160000000001,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,601.2761161611072,606.4451282051283,31.636229477956096,-16.839999999999918,-2.7564983958619615,-0.027564983958619654,0.9724350160413804,97.24350160413803,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-36.7275410440878,0.3360721214860751
13,2016-09-24,1338.65,605.1220000000001,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,602.0200829722195,606.0504930966471,31.636229477956096,-4.940000000000055,-0.8114056699845662,-0.008114056699845692,0.9918859433001543,99.18859433001543,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-36.7275410440878,0.3360721214860751
14,2016-09-25,1340.5,604.258,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,601.940059265871,605.3873403125475,31.636229477956096,-8.639999999999986,-1.4155116484812713,-0.014155116484812717,0.9858448835151873,98.58448835151873,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-36.7275410440878,0.3360721214860751
15,2016-09-26,1340.5,603.2450000000001,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,601.0943280470507,604.4015956490787,29.991794126747113,-10.129999999999995,-1.6630822019011338,-0.016630822019011338,0.9833691779809887,98.33691779809887,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-40.01641174650577,0.3360721214860751
16,2016-09-27,1327.0,603.1370000000001,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,602.4845200336076,604.641350164605,38.67360896455643,-1.0799999999999272,-0.17791249341063686,-0.001779124934106364,0.9982208750658936,99.82208750658937,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-22.652782070887152,0.3360721214860751
17,2016-09-28,1322.5,602.546,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,603.3946571668625,604.7996039854349,38.46020600604684,-5.910000000000082,-0.9663494555086971,-0.009663494555086957,0.990336505444913,99.03365054449131,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-23.079587987906315,0.3360721214860751
18,2016-09-29,1318.1,601.912,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,603.5247551191875,604.6535110645988,37.07742510005948,-6.340000000000032,-1.03902063291762,-0.01039020632917621,0.9896097936708238,98.96097936708237,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-25.845149799881035,0.3360721214860751
19,2016-09-30,1322.5,601.9850000000001,606.3934999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,605.2005393708482,605.3822016700451,43.71155647818168,0.7300000000000182,0.1199355962277826,0.0011993559622778204,1.0011993559622778,100.11993559622778,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-12.576887043636646,0.3360721214860751
20,2016-10-01,1322.5,603.5790000000001,606.0519999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,607.9489566934631,606.8341706438844,49.34851118008209,15.940000000000055,2.6616350520972665,0.026616350520972575,1.0266163505209727,102.66163505209727,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-1.302977639835818,0.3360721214860751
21,2016-10-02,1313.3,605.135,606.2175,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,609.3863976381879,607.7796828525176,47.60865289721412,15.56000000000006,2.6045328244786115,0.026045328244786014,1.0260453282447861,102.60453282447861,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-4.7826942055717625,0.3360721214860751
22,2016-10-03,1313.3,606.912,606.2639999999999,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,610.0902840272771,608.4058854905918,46.52382575019298,17.769999999999982,2.9911796391058454,0.029911796391058412,1.0299117963910585,102.99117963910585,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-6.952348499614046,0.3360721214860751
23,2016-10-04,1283.3,607.4860000000001,606.304,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,609.9559171623408,608.5926723381931,44.37489182693233,5.740000000000009,0.9505199708551348,0.009505199708551383,1.0095051997085513,100.95051997085514,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-11.25021634613534,0.3360721214860751
24,2016-10-05,1269.4,608.0300000000001,606.144,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,609.1627979731006,608.3753381323172,42.08435157536747,5.439999999999941,0.9040449363512337,0.009040449363512382,1.0090404493635123,100.90404493635123,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-15.831296849265076,0.3360721214860751
25,2016-10-06,1254.5,609.3400000000001,606.2925,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,609.9962842665004,608.9452861119607,47.90037509692668,13.100000000000023,2.187051320578326,0.0218705132057832,1.0218705132057833,102.18705132057832,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,0.28948717948730973,0.04764798730514581,-4.1992498061466295,0.3360721214860751
26,2016-10-07,1258.75,610.4650000000001,606.801,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,612.0573459046432,610.2167805562744,53.19930859099004,11.25,1.8565581886593074,0.018565581886593175,1.018565581886593,101.8565581886593,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,1.7494230769232217,0.2880263121234081,6.398617181980104,0.3360721214860751
27,2016-10-08,1258.75,611.3720000000001,606.9590000000001,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,612.8238185033166,610.9126604706937,50.534266281145044,9.07000000000005,1.4975151485132177,0.014975151485132251,1.0149751514851322,101.49751514851322,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,2.867756410256675,0.47199800637634765,1.068532562290083,0.3360721214860751
28,2016-10-09,1259.5,612.552,607.232,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,613.6312989309404,611.6414819367408,51.49828254296818,11.799999999999955,1.9541276807154118,0.019541276807154017,1.0195412768071541,101.95412768071542,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,3.493333333333453,0.5747882936246961,2.996565085936344,0.3360721214860751
29,2016-10-10,1259.5,613.367,607.676,608.7180000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,614.7480706649574,612.5489462541652,53.52415586977275,8.149999999999977,1.3374029767472262,0.013374029767472354,1.0133740297674723,101.33740297674723,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,4.147115384615631,0.6819843546812395,7.048311739545504,0.3360721214860751
30,2016-10-11,1253.45,613.3620000000001,608.4705000000001,608.4886666666667,5.956068416072071,2.6214479559105888,3.3346204601614824,614.7543361892552,612.8906468304475,50.21375550633373,-0.05000000000006821,-0.008132461533472135,-8.132461533468041e-05,0.9999186753846653,99.99186753846652,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,4.8882692307693105,0.8036423947841623,0.42751101266746877,0.3360721214860751
31,2016-10-12,1256.5,615.5650000000002,610.3500000000001,609.3333333333335,5.956068416072071,2.6214479559105888,3.3346204601614824,620.5416687066108,616.2936242411479,66.51186114629051,22.029999999999973,3.5939182355052335,0.03593918235505232,1.0359391823550523,103.59391823550523,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,6.027115384615513,0.989251153826508,33.02372229258101,0.3360721214860751
32,2016-10-13,1261.05,617.9760000000001,612.4440000000001,610.1680000000001,5.956068416072071,2.6214479559105888,3.3346204601614824,624.9469062190077,619.3192205117405,67.05697721978648,24.110000000000014,3.9405082945166425,0.03940508294516632,1.0394050829451664,103.94050829451665,15.646696015449795,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.22339402840027,0.9040137462406737,6.676474358974588,1.093835691392455,34.11395443957294,0.3360721214860751
33,2016-10-14,1251.75,620.4160000000002,613.9510000000001,611.0080000000002,5.956068416072071,2.6214479559105888,3.3346204601614824,627.5392187278626,621.5808788945496,64.73942451847786,24.399999999999977,4.002493356517167,0.04002493356517171,1.0400249335651717,104.00249335651716,17.21176482512415,205.9468881623341,-0.43753779766098383,-0.9452163753989635,3.1851480419517384,2.3569412364397793,7.5667307692310715,1.2379397852900014,29.47884903695571,0.3360721214860751
34,2016-10-15,1251.75,623.4920000000002,615.7610000000002,611.9266666666667,6.842979095059945,3.46575418374046,3.377224911319485,630.5108705199019,624.0976667569266,67.20576045723583,30.760000000000105,5.066043018544764,0.05066043018544766,1.0506604301854476,105.06604301854476,18.933208777083244,205.9468881623341,-0.43753779766098383,-0.9452163753989635,4.310117587911757,3.6740371516487222,8.673589743590014,1.4165517160515053,34.41152091447166,0.3360721214860751
35,2016-10-16,1254.8,626.4260000000002,617.8830000000002,613.0036666666667,7.7374763040097605,4.32009860779432,3.41737769621544,633.6277646570728,626.7626411020149,69.2613015803066,29.339999999999918,4.793491046921949,0.04793491046921957,1.0479349104692195,104.79349104692194,20.718791190631286,205.9468881623341,-0.43753779766098383,-0.9452163753989635,3.3559212212379417,11.764699514381203,10.06358974359,1.6401882906737695,38.52260316061319,0.3360721214860751
36,2016-10-17,1254.8,628.6020000000002,619.5335000000002,614.068,8.15467524203018,5.087013934641492,3.067661307388688,635.1541176121949,628.6406963170895,66.11914821313746,21.75999999999999,3.5255423599747315,0.03525542359974723,1.0352554235997473,103.52554235997474,22.4964666565659,205.9468881623341,-0.43753779766098383,-0.9452163753989635,11.406121177770641,26.06394543043329,11.170833333333576,1.8160856005614612,32.238296426274935,0.3360721214860751
37,2016-10-18,1258.2,630.7570000000003,621.0645000000002,614.8916666666667,8.174820561082925,5.704575259929778,2.4702453011531462,635.4786554372821,629.8175122683065,62.764813724536204,21.549999999999955,3.5055470605459105,0.035055470605459146,1.035055470605459,103.50554706054591,24.21118933135608,205.9468881623341,-0.43753779766098383,-0.9452163753989635,20.62746134549835,9.34861476624551,11.693333333333726,1.8964212347281426,25.52962744907241,0.3360721214860751
38,2016-10-19,1269.05,632.1170000000003,622.3345000000002,615.527,7.535848140841267,6.070829836112076,1.465018304729191,633.6990395980587,629.730202688567,54.887547999420846,13.600000000000023,2.209047348331028,0.02209047348331036,1.0220904734833103,102.20904734833103,26.009248035184775,205.9468881623341,-0.43753779766098383,-0.9452163753989635,16.704420510131357,-9.227042230415904,11.34397435897472,1.835735081371942,9.775095998841689,0.3360721214860751
39,2016-10-20,1271.65,633.1350000000003,623.2510000000002,616.1623333333334,6.827298829929987,6.222123634875659,0.6051751950543283,631.9907425700419,629.4209407364798,53.32128981683078,10.180000000000064,1.6484762120672514,0.016484762120672448,1.0164847621206725,101.64847621206725,27.58825315837582,205.9468881623341,-0.43753779766098383,-0.9452163753989635,14.131042228889315,-11.58706870858874,11.5087179487183,1.8596353193985546,6.64257963366156,0.3360721214860751
40,2016-10-21,1266.05,634.8500000000004,624.1060000000002,617.2636666666666,6.529406363205567,6.28358018054164,0.24582618266392675,631.9705304071728,629.805411392406,56.952720633528806,17.149999999999977,2.789661174097624,0.027896611740976265,1.0278966117409762,102.78966117409763,28.216400982937337,205.9468881623341,-0.43753779766098383,-0.9452163753989635,11.440690421853244,-22.009471951064338,11.70378205128236,1.8876142753136875,13.905441267057608,0.3360721214860751
41,2016-10-22,1266.05,636.8970000000003,626.2310000000002,619.1990000000001,8.101035839552992,6.64707131234391,1.4539645272090818,638.6875217194091,633.7553481012666,70.71552742787273,20.470000000000027,3.223571282342008,0.032235712823420144,1.03223571282342,103.22357128234201,28.089537475206015,205.9468881623341,-0.43753779766098383,-0.9452163753989635,5.6625807898010905,-26.455453367377437,12.692371794872088,2.03990697246989,41.431054855745444,0.3360721214860751
42,2016-10-23,1265.55,638.6260000000003,628.3010000000002,621.1713333333333,9.06215824022911,7.13008869792095,1.9320695423081595,642.8482297995779,636.7545253164564,68.48368919873803,17.289999999999964,2.71872444807848,0.027187244480784897,1.0271872444807848,102.71872444807848,27.65650316470311,205.9468881623341,-0.43753779766098383,-0.9452163753989635,-0.5975218845134674,-26.61045279202875,14.080192307692641,2.256360411178648,36.96737839747606,0.3360721214860751
43,2016-10-24,1265.55,640.3630000000004,630.3895000000001,622.7549999999999,9.563525839160775,7.616776126168915,1.9467497129918598,645.2887355711271,639.0061368062323,66.5957533708481,17.370000000000005,2.73966120942557,0.027396612094255708,1.0273966120942557,102.73966120942558,27.28979772113721,205.9468881623341,-0.43753779766098383,-0.9452163753989635,-8.877352679879053,-14.076509427676932,13.68673076923119,2.1871446746526555,33.19150674169619,0.3360721214860751
44,2016-10-25,1269.4,642.1000000000004,632.796,624.5406666666665,10.160055714800478,8.125432043895227,2.034623670905251,648.1519539793765,641.5144234514273,68.56274496985806,17.36999999999989,2.7228265981126487,0.027228265981126577,1.0272282659811265,102.72282659811265,27.20140101635422,205.9468881623341,-0.43753779766098383,-0.9452163753989635,-11.037247707284244,12.824586547518825,13.320000000000391,2.1218299987256906,37.125489939716125,0.3360721214860751
45,2016-10-26,1270.5,643.1030000000003,634.7645000000001,626.2896666666667,10.203718087853872,8.541089252686955,1.6626288351669167,649.0942528424117,643.0429736896692,64.53307827104517,10.030000000000086,1.5637180006859985,0.015637180006859916,1.01563718000686,101.563718000686,27.344404997327693,205.9468881623341,-0.43753779766098383,-0.9452163753989635,-3.9560429261512344,46.30316372691787,13.15480769230794,2.090129321882094,29.06615654209036,0.3360721214860751
46,2016-10-27,1266.25,647.4280000000003,638.0150000000001,628.8316666666667,12.576231706766293,9.348117743502822,3.228113963263471,658.558752030294,649.0702085066432,76.42691962977533,43.25,6.768705886035331,0.06768705886035338,1.0676870588603533,106.76870588603533,27.397870461773216,205.9468881623341,-0.43753779766098383,-0.9452163753989635,16.625638888844485,56.29753701705433,14.252500000000282,2.2552494580439393,52.85383925955066,0.3360721214860751
47,2016-10-28,1273.0,652.5670000000003,641.662,631.5653333333335,14.727275348857006,10.42394926457366,4.303326084283347,666.8791085930671,655.0101764286981,77.84659473630091,51.389999999999986,8.076505995693783,0.08076505995693786,1.0807650599569378,108.07650599569378,27.605940492434474,205.9468881623341,-0.43753779766098383,-0.9452163753989635,28.82379916994254,12.344922329014409,15.234423076923349,2.3997147690041336,55.69318947260184,0.3360721214860751
48,2016-10-29,1273.0,658.2330000000004,645.1750000000001,634.3006666666668,16.103537172730285,11.559866846204985,4.5436703265253,672.3165061379051,659.7639954396676,76.24356661379808,56.65999999999997,9.00437028208183,0.09004370282081839,1.0900437028208183,109.00437028208184,28.132562620455747,205.9468881623341,-0.43753779766098383,-0.9452163753989635,21.04103319177644,-8.217001279259673,16.297628205128376,2.555722825560331,52.48713322759616,0.3360721214860751
49,2016-10-30,1272.0,665.2610000000003,649.1980000000001,637.2543333333335,17.962733334765176,12.840440143917023,5.122293190848152,679.6546472413607,665.6464576797188,79.36868297121808,70.27999999999997,11.196074682979674,0.11196074682979668,1.1119607468297967,111.19607468297967,27.849385001855374,205.9468881623341,-0.43753779766098383,-0.9452163753989635,18.541892727611035,-6.769589160143236,18.04089743589759,2.814094088040679,58.73736594243615,0.3360721214860751
50,2016-10-31,1272.0,672.2690000000003,653.5595000000001,640.1603333333335,19.533753309752456,14.17910277708411,5.354650532668346,686.0390337438291,671.2393103443774,80.29239617109324,70.08000000000004,11.090011393847332,0.1109001139384733,1.1109001139384733,111.09001139384733,27.06561850634722,205.9468881623341,-0.43753779766098383,-0.9452163753989635,11.783618908544126,12.225998176034553,20.45647435897456,3.172836737023277,60.58479234218647,0.3360721214860751
51,2016-11-01,1288.45,676.4220000000003,656.6595000000001,642.9613333333334,20.143939862124284,15.372070194092144,4.77186966803214,689.1735955313065,675.2040318298577,75.73682803062813,41.52999999999997,6.335814975285281,0.06335814975285282,1.0633581497528528,106.33581497528527,26.000213802415903,205.9468881623341,-0.43753779766098383,-0.9452163753989635,25.37492669609614,51.477418899706066,22.964102564102745,3.543819850812176,51.473656061256264,0.3360721214860751
52,2016-11-02,1303.75,684.4300000000003,661.5280000000001,647.0106666666669,23.28976761840272,16.95560967895426,6.33415793944846,701.7897110937904,684.1464884714181,83.20575949266768,80.08000000000004,12.258706467661696,0.12258706467661698,1.122587064676617,112.2587064676617,25.304282823646425,205.9468881623341,-0.43753779766098383,-0.9452163753989635,46.365966870275976,18.04958304990791,26.948782051282137,4.130269003269441,66.41151898533533,0.3360721214860751
53,2016-11-03,1301.0,687.9080000000002,664.1355000000001,649.5623333333335,21.72698574519177,17.909884892201763,3.8171008529900057,697.3269364955646,684.4577979373538,58.1675080522759,34.77999999999997,5.33935123351601,0.053393512335160154,1.05339351233516,105.33935123351601,25.62642302547365,205.9468881623341,-0.43753779766098383,-0.9452163753989635,36.999975799764286,-18.44277830033832,26.758974358974456,4.083982266218836,16.33501610455179,0.3360721214860751
54,2016-11-04,1302.8,690.7460000000003,666.4230000000001,652.1126666666668,20.05714825768814,18.33933756529904,1.7178106923891008,693.4306689254033,684.3396751777609,57.192844177781154,28.38000000000011,4.33077474782928,0.043307747478292885,1.0433077474782928,104.33077474782928,26.709512314060948,205.9468881623341,-0.43753779766098383,-0.9452163753989635,32.01508439908926,-10.542168912515582,26.67871794871826,4.055535741779116,14.385688355562309,0.3360721214860751
55,2016-11-05,1302.8,696.0800000000003,669.5915000000001,655.2030000000001,20.203490416963746,18.71216813563198,1.4913222813317653,696.6761920895738,687.485878996567,62.890258440771376,53.33999999999992,8.187888556297484,0.08187888556297478,1.0818788855629748,108.18788855629748,26.971208865402968,205.9468881623341,-0.43753779766098383,-0.9452163753989635,29.43052148122248,-34.57883122115369,27.772948717948907,4.200446552788947,25.78051688154274,0.3360721214860751
56,2016-11-06,1283.05,699.0580000000002,673.2430000000002,658.3626666666668,20.66306344298357,19.102347197102297,1.5607162458812738,701.0544229211241,691.2572822278644,64.62294723629076,29.779999999999973,4.3651607985693675,0.04365160798569372,1.0436516079856937,104.36516079856936,26.829405077016467,205.9468881623341,-0.43753779766098383,-0.9452163753989635,15.629232373824811,-18.75145270694028,28.757500000000277,4.32489134194581,29.24589447258151,0.3360721214860751
57,2016-11-07,1283.05,701.2860000000003,676.9265000000001,661.5366666666667,20.624916230401027,19.406861003762042,1.2180552266389846,703.5988735150887,694.1346234235775,63.71645553657239,22.280000000000086,3.239879013494651,0.03239879013494661,1.0323987901349465,103.23987901349466,26.858932463588154,205.9468881623341,-0.43753779766098383,-0.9452163753989635,27.12629789913086,-14.986753534621254,30.750641025641244,4.6046805309104535,27.432911073144794,0.3360721214860751
58,2016-11-08,1282.35,703.5920000000003,680.9125000000001,664.6473333333334,20.281012673757687,19.58169133776117,0.6993213359965154,705.1334810822062,696.4169890507194,63.252745853453796,23.06000000000006,3.3619571080754085,0.03361957108075412,1.033619571080754,103.36195710807542,26.52910442122827,205.9468881623341,-0.43753779766098383,-0.9452163753989635,11.901418922879559,-80.87837598467051,30.171730769230976,4.499074909928489,26.50549170690759,0.3360721214860751
59,2016-11-09,1281.4,705.8850000000003,685.5730000000001,668.0936666666668,20.734523987797616,19.81225786776846,0.9222661200291569,709.6467722015759,700.1882215044549,66.43116717894956,22.92999999999995,3.2851002865329493,0.032851002865329444,1.0328510028653295,103.28510028653295,26.005715387057442,205.9468881623341,-0.43753779766098383,-0.9452163753989635,-24.074211497934737,-27.27779112153676,29.599871794872,4.391910464597613,32.86233435789913,0.3360721214860751
60,2016-11-10,1267.5,707.8350000000003,690.0520000000001,671.6513333333334,20.89901833369447,20.02960996095366,0.8694083727408106,713.0334087154114,703.4669566576157,66.57953081724489,19.5,2.777777777777768,0.027777777777777776,1.0277777777777777,102.77777777777777,26.38036423586439,205.9468881623341,-0.43753779766098383,-0.9452163753989635,-7.1908263563407235,41.92862730011578,29.351858974359175,4.334442197182412,33.15906163448978,0.3360721214860751
61,2016-11-11,1236.45,709.6790000000003,693.0505000000002,674.3326666666668,20.307109136506142,20.085109796064156,0.221999340441986,713.723863368151,705.3105017872133,63.37773838688505,18.440000000000055,2.645586146540224,0.026455861465402297,1.0264558614654022,102.64558614654023,27.15244280927714,205.9468881623341,-0.43753779766098383,-0.9452163753989635,7.924042619917936,35.095218674719106,27.958717948718004,4.111427338980194,26.75547677377011,0.3360721214860751
62,2016-11-12,1236.45,706.7170000000003,695.5735000000002,676.5910000000001,18.675418350828636,19.80317150701705,-1.1277531561884153,710.8627595486793,705.0642707430267,57.59014489042107,-29.620000000000005,-4.039109268678498,-0.040391092686784945,0.959608907313215,95.9608907313215,27.12600567827134,205.9468881623341,-0.43753779766098383,-0.9452163753989635,15.76236255668682,22.88177589345918,25.611217948718263,3.752479049006979,15.180289780842143,0.3360721214860751
