,Date,Value,SMA10,MACDhist,EMA12,MOM,HT_DCPERIOD,HT_DCPHASE,SINE,LEADSINE,INPHASE,QUADRATURE,PPO,TRIX,profit,Volatility
12,2016-09-23,594.08,605.6160000000001,3.3346204601614824,601.2761161611072,-16.839999999999918,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0164960948020468,0.0291374672045759
13,2016-09-24,603.88,605.1220000000001,3.3346204601614824,602.0200829722195,-4.940000000000055,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0035437504139895,0.0287680038068324
14,2016-09-25,601.74,604.258,3.3346204601614824,601.940059265871,-8.639999999999986,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0045866985741349,0.028231427581906
15,2016-09-26,598.98,603.2450000000001,3.3346204601614824,601.0943280470507,-10.129999999999995,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0116531436775853,0.0278031170172298
16,2016-09-27,605.96,603.1370000000001,3.3346204601614824,602.4845200336076,-1.0799999999999272,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0004785794441878,0.0274250459683081
17,2016-09-28,605.67,602.546,3.3346204601614824,603.3946571668625,-5.910000000000082,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0030049366816912,0.0269895132942173
18,2016-09-29,603.85,601.912,3.3346204601614824,603.5247551191875,-6.340000000000032,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.009174463856918,0.0266534718954284
19,2016-09-30,609.39,601.9850000000001,3.3346204601614824,605.2005393708482,0.7300000000000182,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0089105498941565,0.0263427570286504
20,2016-10-01,614.82,603.5790000000001,3.3346204601614824,607.9489566934631,15.940000000000056,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0029927458443122,0.0260692965920915
21,2016-10-02,612.98,605.135,3.3346204601614824,609.3863976381879,15.56000000000006,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0018434532937453,0.0258286906562105
22,2016-10-03,611.85,606.912,3.3346204601614824,610.0902840272771,17.769999999999982,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.003644684154613,0.0255999467636142
23,2016-10-04,609.62,607.4860000000001,3.3346204601614824,609.9559171623408,5.740000000000009,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0040024933565172,0.0254322442492643
24,2016-10-05,607.18,608.0300000000001,3.3346204601614824,609.1627979731006,5.439999999999941,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0080700945353932,0.0252970576110557
25,2016-10-06,612.08,609.3400000000001,3.3346204601614824,609.9962842665004,13.100000000000025,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0083812573519801,0.0251194146775822
26,2016-10-07,617.21,610.4650000000001,3.3346204601614824,612.0573459046432,11.25,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.2880263121234081,0.3360721214860751,-0.0040018794251551,0.0249759046476876
27,2016-10-08,614.74,611.3720000000001,3.3346204601614824,612.8238185033166,9.07000000000005,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.4719980063763476,0.3360721214860751,0.001480300614894,0.0248868422795997
28,2016-10-09,615.65,612.552,3.3346204601614824,613.6312989309404,11.799999999999956,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.5747882936246961,0.3360721214860751,0.0030699260943717,0.0247238978116182
29,2016-10-10,617.54,613.367,3.3346204601614824,614.7480706649574,8.149999999999977,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.6819843546812395,0.3360721214860751,-0.0044855393982575,0.0245726696077519
30,2016-10-11,614.77,613.3620000000001,3.3346204601614824,614.7543361892552,-0.0500000000000682,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.8036423947841623,0.3360721214860751,0.032922881728126,0.0245483229651318
31,2016-10-12,635.01,615.5650000000002,3.3346204601614824,620.5416687066108,22.029999999999973,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.989251153826508,0.3360721214860751,0.0014960394324499,0.0259729266271534
32,2016-10-13,635.96,617.9760000000001,3.3346204601614824,624.9469062190077,24.110000000000014,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,1.093835691392455,0.3360721214860751,-0.0030505063211523,0.0256789619056968
33,2016-10-14,634.02,620.4160000000002,3.3346204601614824,627.5392187278626,24.399999999999977,17.21176482512415,205.9468881623341,-0.4375377976609838,-0.9452163753989636,3.1851480419517384,2.35694123643978,1.2379397852900014,0.3360721214860751,0.0061827702596133,0.0254996714885628
34,2016-10-15,637.94,623.4920000000002,3.377224911319485,630.5108705199019,30.760000000000105,18.933208777083244,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.310117587911757,3.674037151648722,1.416551716051505,0.3360721214860751,0.0054550584694483,0.025275041758496
35,2016-10-16,641.42,626.4260000000002,3.41737769621544,633.6277646570728,29.33999999999992,20.718791190631286,205.9468881623341,-0.4375377976609838,-0.9452163753989636,3.3559212212379417,11.764699514381205,1.6401882906737697,0.3360721214860751,-0.0038196501512268,0.0250700986609788
36,2016-10-17,638.97,628.6020000000002,3.067661307388688,635.1541176121949,21.75999999999999,22.4964666565659,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.40612117777064,26.06394543043329,1.8160856005614607,0.3360721214860751,-0.004194250121289,0.0249663516202208
37,2016-10-18,636.29,630.7570000000003,2.4702453011531462,635.4786554372821,21.549999999999955,24.21118933135608,205.9468881623341,-0.4375377976609838,-0.9452163753989636,20.62746134549835,9.34861476624551,1.8964212347281424,0.3360721214860751,-0.0110641374216159,0.0248931037203527
38,2016-10-19,629.25,632.1170000000003,1.465018304729191,633.6990395980587,13.600000000000025,26.00924803518477,205.9468881623341,-0.4375377976609838,-0.9452163753989636,16.704420510131357,-9.227042230415904,1.835735081371942,0.3360721214860751,-0.0024314660309892,0.0250976834181191
39,2016-10-20,627.72,633.1350000000003,0.6051751950543283,631.9907425700419,10.180000000000064,27.58825315837582,205.9468881623341,-0.4375377976609838,-0.9452163753989636,14.131042228889315,-11.58706870858874,1.8596353193985544,0.3360721214860751,0.0066908812846491,0.0249696200668576
40,2016-10-21,631.92,634.8500000000004,0.2458261826639267,631.9705304071728,17.149999999999977,28.216400982937337,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.440690421853244,-22.00947195106433,1.8876142753136875,0.3360721214860751,0.0372832004051147,0.0248119820494947
41,2016-10-22,655.48,636.8970000000003,1.4539645272090818,638.6875217194091,20.470000000000027,28.08953747520601,205.9468881623341,-0.4375377976609838,-0.9452163753989636,5.6625807898010905,-26.45545336737744,2.03990697246989,0.3360721214860751,-0.0034020870201989,0.0267091527955768
42,2016-10-23,653.25,638.6260000000003,1.9320695423081595,642.8482297995779,17.289999999999964,27.65650316470311,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-0.5975218845134674,-26.61045279202875,2.256360411178648,0.3360721214860751,-0.0028473019517795,0.0263828047841301
43,2016-10-24,651.39,640.3630000000004,1.94674971299186,645.2887355711271,17.370000000000005,27.28979772113721,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-8.877352679879053,-14.076509427676932,2.1871446746526555,0.3360721214860751,0.0060179001826861,0.0261219644834886
44,2016-10-25,655.31,642.1000000000004,2.034623670905251,648.1519539793765,17.36999999999989,27.20140101635422,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-11.037247707284244,12.824586547518823,2.1218299987256906,0.3360721214860751,-0.0058903419755534,0.0258258587511291
45,2016-10-26,651.45,643.1030000000003,1.6626288351669167,649.0942528424117,10.030000000000086,27.344404997327693,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-3.9560429261512335,46.30316372691787,2.090129321882094,0.3360721214860751,0.0472330954025635,0.0256909000868576
46,2016-10-27,682.22,647.4280000000003,3.228113963263471,658.558752030294,43.25,27.397870461773216,205.9468881623341,-0.4375377976609838,-0.9452163753989636,16.625638888844485,56.29753701705433,2.25524945804394,0.3360721214860751,0.0080032833983171,0.0286150694654736
47,2016-10-28,687.68,652.5670000000003,4.303326084283347,666.8791085930671,51.38999999999999,27.60594049243448,205.9468881623341,-0.4375377976609838,-0.9452163753989636,28.82379916994254,12.344922329014407,2.3997147690041336,0.3360721214860751,-0.0025738715681712,0.0281046641734826
48,2016-10-29,685.91,658.2330000000004,4.5436703265253,672.3165061379051,56.65999999999997,28.132562620455747,205.9468881623341,-0.4375377976609838,-0.9452163753989636,21.04103319177644,-8.217001279259673,2.555722825560331,0.3360721214860751,0.0176262191832748,0.0276435033527444
49,2016-10-30,698.0,665.2610000000003,5.122293190848152,679.6546472413607,70.27999999999997,27.84938500185537,205.9468881623341,-0.4375377976609838,-0.9452163753989636,18.541892727611035,-6.769589160143236,2.814094088040679,0.3360721214860751,0.0057306590257879,0.0275116429073853
50,2016-10-31,702.0,672.2690000000003,5.354650532668346,686.0390337438291,70.08000000000004,27.06561850634722,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.783618908544126,12.225998176034553,3.172836737023277,0.3360721214860751,-0.0071082621082621,0.0270639950066278
51,2016-11-01,697.01,676.4220000000003,4.77186966803214,689.1735955313065,41.52999999999997,26.000213802415903,205.9468881623341,-0.4375377976609838,-0.9452163753989636,25.37492669609614,51.47741889970607,3.543819850812176,0.3360721214860751,0.0521082911292522,0.0268320245445611
52,2016-11-02,733.33,684.4300000000003,6.33415793944846,701.7897110937904,80.08000000000004,25.304282823646425,205.9468881623341,-0.4375377976609838,-0.9452163753989636,46.365966870275976,18.04958304990791,4.130269003269441,0.3360721214860751,-0.0643093832244693,0.0302044235607217
53,2016-11-03,686.17,687.9080000000002,3.8171008529900057,697.3269364955646,34.77999999999997,25.62642302547365,205.9468881623341,-0.4375377976609838,-0.9452163753989636,36.999975799764286,-18.44277830033832,4.083982266218836,0.3360721214860751,-0.0036142646865935,0.0354380962250193
54,2016-11-04,683.69,690.7460000000003,1.7178106923891008,693.4306689254033,28.38000000000011,26.709512314060948,205.9468881623341,-0.4375377976609838,-0.9452163753989636,32.01508439908926,-10.542168912515582,4.055535741779116,0.3360721214860751,0.0308619403530839,0.0343316840594224
55,2016-11-05,704.79,696.0800000000003,1.4913222813317653,696.6761920895738,53.33999999999992,26.971208865402968,205.9468881623341,-0.4375377976609838,-0.9452163753989636,29.43052148122248,-34.57883122115369,4.200446552788947,0.3360721214860751,0.010229997587934,0.0343024301688818
56,2016-11-06,712.0,699.0580000000002,1.5607162458812738,701.0544229211241,29.779999999999973,26.829405077016467,205.9468881623341,-0.4375377976609838,-0.9452163753989636,15.629232373824811,-18.75145270694028,4.32489134194581,0.3360721214860751,-0.0028651685393257,0.033244384684763
57,2016-11-07,709.96,701.2860000000003,1.2180552266389846,703.5988735150887,22.280000000000086,26.85893246358816,205.9468881623341,-0.4375377976609838,-0.9452163753989636,27.12629789913086,-14.986753534621254,4.6046805309104535,0.3360721214860751,-0.0013944447574511,0.0322575071396356
58,2016-11-08,708.97,703.5920000000003,0.6993213359965154,705.1334810822062,23.06000000000006,26.52910442122827,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.90141892287956,-80.87837598467051,4.499074909928489,0.3360721214860751,0.0168695431400481,0.0313470960101723
59,2016-11-09,720.93,705.8850000000003,0.9222661200291568,709.6467722015759,22.92999999999995,26.00571538705744,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-24.074211497934737,-27.27779112153676,4.391910464597613,0.3360721214860751,0.0007906454163373,0.0307646860677505
60,2016-11-10,721.5,707.8350000000003,0.8694083727408106,713.0334087154114,19.5,26.38036423586439,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-7.190826356340724,41.92862730011578,4.334442197182412,0.3360721214860751,-0.0083853083853083,0.0299716359001501
61,2016-11-11,715.45,709.6790000000003,0.221999340441986,713.723863368151,18.44000000000005,27.15244280927714,205.9468881623341,-0.4375377976609838,-0.9452163753989636,7.924042619917936,35.095218674719106,4.111427338980194,0.3360721214860751,-0.0164092529177441,0.029469335296535
62,2016-11-12,703.71,706.7170000000003,-1.127753156188415,710.8627595486793,-29.620000000000005,27.12600567827134,205.9468881623341,-0.4375377976609838,-0.9452163753989636,15.76236255668682,22.88177589345918,3.752479049006979,0.3360721214860751,-0.0020320870813262,0.0294138943137807
63,2016-11-13,702.28,708.3280000000002,-2.186434181850196,708.4105425347709,16.110000000000014,26.51865744675778,205.9468881623341,-0.4375377976609838,-0.9452163753989636,16.031744669875675,3.2688128171792528,3.4321896631197446,0.3360721214860751,0.0059520419206015,0.0288043100727732
64,2016-11-14,706.46,710.6050000000002,-2.6441790199599886,707.8532446676935,22.769999999999985,25.631470236635657,208.38799848390664,-0.4754399421948732,-0.9582627114505944,15.897965613307653,-4.382916601028243,2.6603099109413875,0.3360721214860751,0.0062990119752002,0.0282174213918743
65,2016-11-15,710.91,711.2170000000002,-2.6780155688998875,708.7266033340668,6.1200000000000045,24.65426469058373,213.2738866683796,-0.5486418304048509,-0.9791302858517572,15.595997039708331,-21.369125821324207,2.4833669694193503,0.3360721214860751,0.0011534512104205,0.027695685389251
66,2016-11-16,711.73,711.1900000000002,-2.669935227318426,709.5847166671906,-0.2699999999999818,23.691802032540807,218.44389947951288,-0.6217480563463844,-0.9934605377610471,5.215327601425611,-36.47880838529447,2.3668195988015808,0.3360721214860751,0.0354488359349754,0.0272189587367636
67,2016-11-17,736.96,713.8900000000001,-1.0721312794364124,717.4062261908505,27.0,22.876328073609866,220.68787532715464,-0.6519379562830258,-0.9971692445398004,-8.16261321294057,-29.296548581150702,2.2912293898548386,0.3360721214860751,0.0143291359096829,0.0284754243438576
68,2016-11-18,747.52,717.7450000000001,0.5045595794671911,726.0101615648932,38.54999999999996,22.427832497358366,219.8895539898595,-0.6413097534525567,-0.9960248418912816,-15.622871429661854,-4.511105691216505,2.1844120888797858,0.3360721214860751,0.001953125,0.0281562657371969
69,2016-11-19,748.98,720.55,1.4034736889616006,732.5729725463523,28.050000000000068,22.36059514073845,214.74357840740456,-0.5699046705252073,-0.9840207479208896,-10.75506586821031,24.119955771660187,2.10158261718658,0.3360721214860751,-0.0265961707922776,0.0276272891129355
70,2016-11-20,729.06,721.3059999999999,0.4628274467868003,731.5692661045373,7.559999999999945,22.30927593826207,208.4188143255328,-0.4759130353192856,-0.9584163348361376,0.5433486446200064,35.09565473783913,1.9288984837854093,0.3360721214860751,0.0129893287246592,0.0285867478127894
71,2016-11-21,738.53,723.6139999999999,0.2930369069805891,733.5580472175267,23.079999999999927,21.98248054218843,199.28979596957743,-0.3303463022540015,-0.9009997749828476,9.143150557581423,41.18817427039518,1.6550315783780232,0.3360721214860751,-0.0021123041718006,0.0281318511508075
72,2016-11-22,736.97,726.9399999999999,-0.0892722341705507,734.532890869662,33.25999999999999,21.396200875405263,178.4319958707788,0.027363418831541,-0.6874931471354835,24.68030454833912,40.29284558672196,1.5356292081300285,0.3360721214860751,0.0063231881894785,0.0276352734392652
73,2016-11-23,741.63,730.875,-0.1875933021346547,736.5606363354729,39.35000000000002,20.727336401539265,172.1581918151049,0.1364384755073632,-0.6040177336563293,37.82583218843282,10.46880639572634,1.5460885730241103,0.3360721214860751,-0.0056362337014413,0.0271699760180822
74,2016-11-24,737.45,733.9739999999999,-0.666482579804196,736.8147402396235,30.99000000000001,20.06609664420376,167.3421958576382,0.2191277059001983,-0.5349747031207499,33.77011898156263,-30.57684439481199,1.6574609339595987,0.3360721214860751,-0.0024544036883857,0.0268644651544611
75,2016-11-25,735.64,736.447,-1.206033559360538,736.4791001711596,24.73000000000001,19.296324218165445,170.3219613852187,0.1681115485554233,-0.5781704062251288,13.058500928142308,-43.88112538558978,1.8395247604454488,0.3360721214860751,-0.0026779402968843,0.0265346674041759
76,2016-11-26,733.67,738.641,-1.7627839963065457,735.6765001222569,21.93999999999994,18.44760522616213,180.82540305263333,-0.0144055026431989,-0.7172196371136599,-1.0231422479383676,-22.67045314830062,1.9822017279980213,0.3360721214860751,-0.0077827906279388,0.0262370252913522
77,2016-11-27,727.96,737.741,-2.535789263420149,733.4717858016121,-9.0,17.74259781898658,185.5685548643845,-0.0970366832439635,-0.7723851036090275,-1.8355686119861727,-6.438198700687434,2.010891067102375,0.3360721214860751,-0.0008929062036376,0.0261295785135915
78,2016-11-28,727.31,735.7199999999999,-3.0751196995117365,731.71127557258,-20.21000000000004,17.26370003093471,196.39727992615587,-0.2822959138185644,-0.8779602489042952,-1.2785946899948248,0.0795033859360182,2.22378985387771,0.3360721214860751,0.0074246194882513,0.0258512479991227
79,2016-11-29,732.71,734.093,-3.0466089999664785,731.9966254089858,-16.269999999999982,16.93680741287097,213.4649305764344,-0.5514264797000143,-0.979802492561018,1.1232322946876223,-1.7117045861472149,1.9215384017583248,0.3360721214860751,0.0136206684772966,0.025602030985141
80,2016-11-30,742.69,735.4559999999999,-2.3644523170353047,735.0518752921328,13.63000000000011,16.69215222997527,226.61224355846863,-0.726721478390984,-0.9996041256311512,-1.996011174654062,-6.281495104502579,1.5469253843170798,0.3360721214860751,-0.0008617323513176,0.0255487365388272
81,2016-12-01,742.05,735.808,-1.9807173001081344,737.0513394943805,3.519999999999982,16.523766535724953,248.55268565035493,-0.930754186406818,-0.9166930217784762,-4.216399943781751,-4.956236678398614,1.2670371227499562,0.3360721214860751,0.0409406374233542,0.0253271275965236
82,2016-12-02,772.43,739.354,0.1799951612854933,747.1595282102718,35.45999999999992,16.456702030029206,256.02659584557523,-0.970407918270914,-0.8569281353785166,-6.820004950151692,-1.4634155960371236,1.4400396407696685,0.3360721214860751,-0.0104863871159845,0.0275142661121712
83,2016-12-03,764.33,741.624,0.8851005923770146,752.0653772930513,22.700000000000045,16.477212890566413,-39.60032157042952,-0.6374283142155408,0.0941027257625685,-6.904350458076924,7.839516365506644,1.4439719343385322,0.3360721214860751,-0.0017793361506155,0.0272966024204833
84,2016-12-04,762.97,744.176,1.0690106756838418,755.1809837807509,25.519999999999985,16.516745448105404,108.76357464042104,0.9468539467835408,0.442076188771443,-1.7116129099935755,20.78809962658699,1.452126471140467,0.3360721214860751,-0.0109309671415652,0.0269187133940524
85,2016-12-05,754.63,746.075,0.4687209567513033,755.0235598433935,18.99000000000001,16.52413851761523,120.8612262533712,0.8584122377524983,0.2442712969973209,8.567908548513952,21.55848263173137,1.4205701038082004,0.3360721214860751,0.0026370539204643,0.026842410147814
86,2016-12-06,756.62,748.37,0.0665463306115992,755.479685602424,22.950000000000045,16.509035174772485,134.68342049045322,0.7110029833474072,0.0055253266715548,13.565701209115971,19.912088946287287,1.4515109754812143,0.3360721214860751,0.0031323517749993,0.0264540353372852
87,2016-12-07,758.99,751.473,-0.1662718953261688,756.48263257316,31.029999999999973,16.45837706545224,149.93960286808826,0.5009126243629297,-0.2578006912504399,24.47268237573212,14.8614929793293,1.4850092803296877,0.3360721214860751,0.0141372086588756,0.0261060772379093
88,2016-12-08,769.72,755.714,0.2531585423199605,760.2647375522572,42.41000000000008,16.32367420045932,166.84968088789512,0.227506598907158,-0.5276925350708104,27.12611815489448,-12.784264824245748,1.5428250009534226,0.3360721214860751,0.0003897521176531,0.0260017227249698
89,2016-12-09,770.02,759.445,0.3932233363818298,763.0519553944695,37.309999999999945,16.122768298462155,176.97544598135914,0.0527639125830912,-0.6688120713465641,13.972597989472558,-25.919561639023804,1.658613993687134,0.333901835072159,-0.0012207475130515,0.0257137738696754
90,2016-12-10,769.08,762.0840000000001,0.2708145906478023,764.7742538531925,26.389999999999983,15.883385482780472,186.94453963502548,-0.1209085355603639,-0.7874144451741704,3.95916649874012,-20.70354529571472,1.7972620626676716,0.3317572203766161,0.0102980184116086,0.0254876227763186
91,2016-12-11,777.0,765.579,0.5551166440415045,768.2673241808518,34.950000000000045,15.718752586025058,202.0190795124653,-0.3749153251533247,-0.9206349160007804,-3.68663187559227,-8.589292468840256,1.944914160015636,0.3298746324648993,0.0,0.0253374951981576
92,2016-12-12,777.0,766.036,0.5727324430490626,770.7623744148941,4.57000000000005,15.809898879680528,207.9099941972584,-0.4680839638366078,-0.955844290195983,-2.017781681823747,7.771098325249255,1.9849250356045447,0.328127515348342,0.0012741312741312,0.0251303740706457
93,2016-12-13,777.99,767.4019999999999,0.4841451291759764,772.8274102963529,13.659999999999968,16.17821580696016,206.7740736955484,-0.4504736000178656,-0.9498306229177974,5.147997857868075,13.240092487131184,2.1693599789074907,0.326451457024457,-0.0039846270517616,0.0249402023399172
94,2016-12-14,774.89,768.5939999999999,0.0715179453260859,773.416721640252,11.91999999999996,16.654615418618583,208.4902474283965,-0.4770091659457202,-0.9587713774528624,10.28704861598685,5.892069639079777,2.053647384091926,0.3246330325559876,0.0024003406935178,0.0248564040486014
95,2016-12-15,776.75,770.8059999999999,-0.2062079438467261,774.3690868858943,22.120000000000005,17.130004530323866,206.738214241424,-0.4499147454869041,-0.9496346882237706,8.683282508176879,0.396780297987517,2.046345508929185,0.3226971870834871,-0.0011200514966205,0.0246917401617287
96,2016-12-16,775.88,772.732,-0.5585736975640465,774.8007763470673,19.25999999999999,17.581839750357773,207.8453234741409,-0.4670862366883317,-0.9555119812501,9.283984592240223,-0.0326907087527347,1.945471951064067,0.3205593996224332,0.0165231736866526,0.0245769078870506
97,2016-12-17,788.7,775.703,-0.0643137571884864,778.7719831050481,29.71000000000004,17.96209263356201,202.19388506871616,-0.3777419704949185,-0.9218217884722032,8.961698684843507,-5.055727938440185,2.0606469468247424,0.3186881947995879,-0.00038037276531,0.0247598413283399
98,2016-12-18,788.4,777.5709999999999,0.0975436783532472,781.5228450750343,18.67999999999995,18.28807965491841,193.9749646825668,-0.2414979030446339,-0.856942173655485,6.213014424288564,-7.68768661383133,2.1435738469804075,0.3169482301869974,0.0003424657534246,0.0246208304948229
99,2016-12-19,788.67,779.4359999999999,0.0787265759459394,783.5648893393102,18.649999999999977,18.701551048278645,192.8505832300772,-0.22240931583861,-0.8466632828750592,3.299246564696148,-5.788399993675456,2.2257548990618248,0.3152510382456785,0.0056043719172785,0.0245006509914369
100,2016-12-20,793.09,781.8369999999999,0.2123164680535776,786.2863495280787,24.00999999999999,19.35006385078252,184.0696261299776,-0.0709686669749603,-0.755506269130269,1.4368979676704838,-1.2938379974909395,2.194284813711375,0.3136852058666095,0.0392389262252708,0.0243869629527323
101,2016-12-21,824.21,786.5579999999999,2.1378768205716305,797.121678234342,47.21000000000004,20.4615755655728,177.8831836689134,0.0369370103529642,-0.6805058380485858,1.5549103858386064,8.386637256980537,2.3292632990361803,0.3133475851775813,0.01305492532243,0.0265897427020548
102,2016-12-22,834.97,792.3549999999999,3.781468196871749,807.9354844531014,57.97000000000003,21.955991693037127,169.4529281732246,0.1830432651920462,-0.5657289780890213,7.246051912249043,17.275491277087276,2.5244902490015697,0.3143239982862145,0.0794519563577133,0.0264401308468817
