,Date,USD (PM),SMA20,MACDhist,EMA26,MOM,HT_DCPERIOD,HT_DCPHASE,SINE,LEADSINE,INPHASE,QUADRATURE,PPO,TRIX,profit,Volatility
11,2016-09-22,1339.1,606.3934999999999,3.3346204601614824,608.6933333333334,-12.25,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0003360465984615,0.0067710712583776
12,2016-09-23,1338.65,606.3934999999999,3.3346204601614824,606.4451282051283,-16.839999999999918,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0,0.0066836337824477
13,2016-09-24,1338.65,606.3934999999999,3.3346204601614824,606.0504930966471,-4.940000000000055,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.001381989317596,0.006596974031869
14,2016-09-25,1340.5,606.3934999999999,3.3346204601614824,605.3873403125475,-8.639999999999986,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0,0.0065148646560891
15,2016-09-26,1340.5,606.3934999999999,3.3346204601614824,604.4015956490787,-10.129999999999995,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.010070869078702,0.0064313162357367
16,2016-09-27,1327.0,606.3934999999999,3.3346204601614824,604.641350164605,-1.0799999999999272,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0033911077618688,0.0065662321811509
17,2016-09-28,1322.5,606.3934999999999,3.3346204601614824,604.7996039854349,-5.910000000000082,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0033270321361059,0.006504667190613
18,2016-09-29,1318.1,606.3934999999999,3.3346204601614824,604.6535110645988,-6.340000000000032,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0033381382292694,0.0064437578018855
19,2016-09-30,1322.5,606.3934999999999,3.3346204601614824,605.3822016700451,0.7300000000000182,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0,0.0063856027340875
20,2016-10-01,1322.5,606.0519999999999,3.3346204601614824,606.8341706438844,15.940000000000056,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0069565217391304,0.0063044572888463
21,2016-10-02,1313.3,606.2175,3.3346204601614824,607.7796828525176,15.56000000000006,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0,0.0063312143398493
22,2016-10-03,1313.3,606.2639999999999,3.3346204601614824,608.4058854905918,17.769999999999982,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.02284321937105,0.0062510900070857
23,2016-10-04,1283.3,606.304,3.3346204601614824,608.5926723381931,5.740000000000009,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0108314501675367,0.0072236616595837
24,2016-10-05,1269.4,606.144,3.3346204601614824,608.3753381323172,5.439999999999941,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,-0.0117378288955413,0.0073319223006192
25,2016-10-06,1254.5,606.2925,3.3346204601614824,608.9452861119607,13.100000000000025,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.0476479873051458,0.3360721214860751,0.0033878039059386,0.0074715004854873
26,2016-10-07,1258.75,606.801,3.3346204601614824,610.2167805562744,11.25,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.2880263121234081,0.3360721214860751,0.0,0.0073955713778587
27,2016-10-08,1258.75,606.9590000000001,3.3346204601614824,610.9126604706937,9.07000000000005,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.4719980063763476,0.3360721214860751,0.0005958291956305,0.0072957024472853
28,2016-10-09,1259.5,607.232,3.3346204601614824,611.6414819367408,11.799999999999956,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.5747882936246961,0.3360721214860751,0.0,0.0071983056206791
29,2016-10-10,1259.5,607.676,3.3346204601614824,612.5489462541652,8.149999999999977,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.6819843546812395,0.3360721214860751,-0.0048034934497816,0.0071020265366101
30,2016-10-11,1253.45,608.4705000000001,3.3346204601614824,612.8906468304475,-0.0500000000000682,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.8036423947841623,0.3360721214860751,0.0024332841357852,0.0070530330445788
31,2016-10-12,1256.5,610.3500000000001,3.3346204601614824,616.2936242411479,22.029999999999973,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,0.989251153826508,0.3360721214860751,0.0036211699164345,0.0069708585105699
32,2016-10-13,1261.05,612.4440000000001,3.3346204601614824,619.3192205117405,24.110000000000014,15.646696015449796,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.22339402840027,0.9040137462406737,1.093835691392455,0.3360721214860751,-0.0073748067086951,0.0069031686260334
33,2016-10-14,1251.75,613.9510000000001,3.3346204601614824,621.5808788945496,24.399999999999977,17.21176482512415,205.9468881623341,-0.4375377976609838,-0.9452163753989636,3.1851480419517384,2.35694123643978,1.2379397852900014,0.3360721214860751,0.0,0.0069233931625117
34,2016-10-15,1251.75,615.7610000000002,3.377224911319485,624.0976667569266,30.760000000000105,18.933208777083244,205.9468881623341,-0.4375377976609838,-0.9452163753989636,4.310117587911757,3.674037151648722,1.416551716051505,0.3360721214860751,0.0024365887757139,0.0068321662543768
35,2016-10-16,1254.8,617.8830000000002,3.41737769621544,626.7626411020149,29.33999999999992,20.718791190631286,205.9468881623341,-0.4375377976609838,-0.9452163753989636,3.3559212212379417,11.764699514381205,1.6401882906737697,0.3360721214860751,0.0,0.0067540563382505
36,2016-10-17,1254.8,619.5335000000002,3.067661307388688,628.6406963170895,21.75999999999999,22.4964666565659,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.40612117777064,26.06394543043329,1.8160856005614607,0.3360721214860751,0.0027095951546063,0.0066659972954032
37,2016-10-18,1258.2,621.0645000000002,2.4702453011531462,629.8175122683065,21.549999999999955,24.21118933135608,205.9468881623341,-0.4375377976609838,-0.9452163753989636,20.62746134549835,9.34861476624551,1.8964212347281424,0.3360721214860751,0.0086234302972499,0.0065934395738637
38,2016-10-19,1269.05,622.3345000000002,1.465018304729191,629.730202688567,13.600000000000025,26.00924803518477,205.9468881623341,-0.4375377976609838,-0.9452163753989636,16.704420510131357,-9.227042230415904,1.835735081371942,0.3360721214860751,0.0020487766439463,0.0066552987942405
39,2016-10-20,1271.65,623.2510000000002,0.6051751950543283,629.4209407364798,10.180000000000064,27.58825315837582,205.9468881623341,-0.4375377976609838,-0.9452163753989636,14.131042228889315,-11.58706870858874,1.8596353193985544,0.3360721214860751,-0.0044037274407267,0.0065755132536611
40,2016-10-21,1266.05,624.1060000000002,0.2458261826639267,629.805411392406,17.149999999999977,28.216400982937337,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.440690421853244,-22.00947195106433,1.8876142753136875,0.3360721214860751,0.0,0.0065351157313265
41,2016-10-22,1266.05,626.2310000000002,1.4539645272090818,633.7553481012666,20.470000000000027,28.08953747520601,205.9468881623341,-0.4375377976609838,-0.9452163753989636,5.6625807898010905,-26.45545336737744,2.03990697246989,0.3360721214860751,-0.0003949291102247,0.0064511497508768
42,2016-10-23,1265.55,628.3010000000002,1.9320695423081595,636.7545253164564,17.289999999999964,27.65650316470311,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-0.5975218845134674,-26.61045279202875,2.256360411178648,0.3360721214860751,0.0,0.0063692542713892
43,2016-10-24,1265.55,630.3895000000001,1.94674971299186,639.0061368062323,17.370000000000005,27.28979772113721,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-8.877352679879053,-14.076509427676932,2.1871446746526555,0.3360721214860751,0.0030421555845285,0.0062884218938504
44,2016-10-25,1269.4,632.796,2.034623670905251,641.5144234514273,17.36999999999989,27.20140101635422,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-11.037247707284244,12.824586547518823,2.1218299987256906,0.3360721214860751,0.0008665511265163,0.0062279558691662
45,2016-10-26,1270.5,634.7645000000001,1.6626288351669167,643.0429736896692,10.030000000000086,27.344404997327693,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-3.9560429261512335,46.30316372691787,2.090129321882094,0.3360721214860751,-0.003345139708776,0.0061509336196479
46,2016-10-27,1266.25,638.0150000000001,3.228113963263471,649.0702085066432,43.25,27.397870461773216,205.9468881623341,-0.4375377976609838,-0.9452163753989636,16.625638888844485,56.29753701705433,2.25524945804394,0.3360721214860751,0.0053307008884501,0.0061010861259181
47,2016-10-28,1273.0,641.662,4.303326084283347,655.0101764286981,51.38999999999999,27.60594049243448,205.9468881623341,-0.4375377976609838,-0.9452163753989636,28.82379916994254,12.344922329014407,2.3997147690041336,0.3360721214860751,0.0,0.0060870842623248
48,2016-10-29,1273.0,645.1750000000001,4.5436703265253,659.7639954396676,56.65999999999997,28.132562620455747,205.9468881623341,-0.4375377976609838,-0.9452163753989636,21.04103319177644,-8.217001279259673,2.555722825560331,0.3360721214860751,-0.0007855459544383,0.0060116956656313
49,2016-10-30,1272.0,649.1980000000001,5.122293190848152,665.6464576797188,70.27999999999997,27.84938500185537,205.9468881623341,-0.4375377976609838,-0.9452163753989636,18.541892727611035,-6.769589160143236,2.814094088040679,0.3360721214860751,0.0,0.0059396241768334
50,2016-10-31,1272.0,653.5595000000001,5.354650532668346,671.2393103443774,70.08000000000004,27.06561850634722,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.783618908544126,12.225998176034553,3.172836737023277,0.3360721214860751,0.012932389937107,0.0058670507956289
51,2016-11-01,1288.45,656.6595000000001,4.77186966803214,675.2040318298577,41.52999999999997,26.000213802415903,205.9468881623341,-0.4375377976609838,-0.9452163753989636,25.37492669609614,51.47741889970607,3.543819850812176,0.3360721214860751,0.011874733206566,0.0061664337733157
52,2016-11-02,1303.75,661.5280000000001,6.33415793944846,684.1464884714181,80.08000000000004,25.304282823646425,205.9468881623341,-0.4375377976609838,-0.9452163753989636,46.365966870275976,18.04958304990791,4.130269003269441,0.3360721214860751,-0.0021093000958772,0.0063776034907622
53,2016-11-03,1301.0,664.1355000000001,3.8171008529900057,684.4577979373538,34.77999999999997,25.62642302547365,205.9468881623341,-0.4375377976609838,-0.9452163753989636,36.999975799764286,-18.44277830033832,4.083982266218836,0.3360721214860751,0.0013835511145272,0.0063103233427677
54,2016-11-04,1302.8,666.4230000000001,1.7178106923891008,684.3396751777609,28.38000000000011,26.709512314060948,205.9468881623341,-0.4375377976609838,-0.9452163753989636,32.01508439908926,-10.542168912515582,4.055535741779116,0.3360721214860751,0.0,0.0062334229554839
55,2016-11-05,1302.8,669.5915000000001,1.4913222813317653,687.485878996567,53.33999999999992,26.971208865402968,205.9468881623341,-0.4375377976609838,-0.9452163753989636,29.43052148122248,-34.57883122115369,4.200446552788947,0.3360721214860751,-0.0151596561252687,0.0061552469543396
56,2016-11-06,1283.05,673.2430000000002,1.5607162458812738,691.2572822278644,29.779999999999973,26.829405077016467,205.9468881623341,-0.4375377976609838,-0.9452163753989636,15.629232373824811,-18.75145270694028,4.32489134194581,0.3360721214860751,0.0,0.0065771755020656
57,2016-11-07,1283.05,676.9265000000001,1.2180552266389846,694.1346234235775,22.280000000000086,26.85893246358816,205.9468881623341,-0.4375377976609838,-0.9452163753989636,27.12629789913086,-14.986753534621254,4.6046805309104535,0.3360721214860751,-0.0005455749970773,0.0064924401599734
58,2016-11-08,1282.35,680.9125000000001,0.6993213359965154,696.4169890507194,23.06000000000006,26.52910442122827,205.9468881623341,-0.4375377976609838,-0.9452163753989636,11.90141892287956,-80.87837598467051,4.499074909928489,0.3360721214860751,-0.0007408273872186,0.0064098166526514
59,2016-11-09,1281.4,685.5730000000001,0.9222661200291568,700.1882215044549,22.92999999999995,26.00571538705744,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-24.074211497934737,-27.27779112153676,4.391910464597613,0.3360721214860751,-0.010847510535352,0.0063294210587066
60,2016-11-10,1267.5,690.0520000000001,0.8694083727408106,703.4669566576157,19.5,26.38036423586439,205.9468881623341,-0.4375377976609838,-0.9452163753989636,-7.190826356340724,41.92862730011578,4.334442197182412,0.3360721214860751,-0.0244970414201183,0.0064996473607337
61,2016-11-11,1236.45,693.0505000000002,0.221999340441986,705.3105017872133,18.44000000000005,27.15244280927714,205.9468881623341,-0.4375377976609838,-0.9452163753989636,7.924042619917936,35.095218674719106,4.111427338980194,0.3360721214860751,0.0,0.0075606331344383
62,2016-11-12,1236.45,695.5735000000002,-1.127753156188415,705.0642707430267,-29.620000000000005,27.12600567827134,205.9468881623341,-0.4375377976609838,-0.9452163753989636,15.76236255668682,22.88177589345918,3.752479049006979,0.3360721214860751,-0.0184803267418821,0.0074581245826886
63,2016-11-13,1213.6,698.1180000000003,-2.186434181850196,704.6359213979456,16.110000000000014,26.51865744675778,205.9468881623341,-0.4375377976609838,-0.9452163753989636,16.031744669875675,3.2688128171792528,3.4321896631197446,0.3360721214860751,0.0,0.0079449549124568
64,2016-11-14,1213.6,700.6755000000003,-2.6441790199599886,704.9165488751847,22.769999999999985,25.631470236635657,208.38799848390664,-0.4754399421948732,-0.9582627114505944,15.897965613307653,-4.382916601028243,2.6603099109413875,0.3360721214860751,0.0110003295978907,0.0078354362372528
65,2016-11-15,1226.95,703.6485000000002,-2.6780155688998875,705.8386182790025,6.1200000000000045,24.65426469058373,213.2738866683796,-0.5486418304048509,-0.9791302858517572,15.595997039708331,-21.369125821324207,2.4833669694193503,0.3360721214860751,0.0018338155589062,0.0079418877572538
66,2016-11-16,1229.2,705.1240000000003,-2.669935227318426,706.7449846976175,-0.2699999999999818,23.691802032540807,218.44389947951288,-0.6217480563463844,-0.9934605377610471,5.215327601425611,-36.47880838529447,2.3668195988015808,0.3360721214860751,-0.0019931662870159,0.0078370744363334
67,2016-11-17,1226.75,707.5880000000003,-1.0721312794364124,711.3934485902918,27.0,22.876328073609866,220.68787532715464,-0.6519379562830258,-0.9971692445398004,-8.16261321294057,-29.296548581150702,2.2912293898548386,0.3360721214860751,-0.0128388017118402,0.0077372517844189
68,2016-11-18,1211.0,710.6685000000003,0.5045595794671911,716.9513795764008,38.54999999999996,22.427832497358366,219.8895539898595,-0.6413097534525567,-0.9960248418912816,-15.622871429661854,-4.511105691216505,2.1844120888797858,0.3360721214860751,0.0,0.0079206786871613
69,2016-11-19,1211.0,713.2175000000003,1.4034736889616006,721.8788596415699,28.050000000000068,22.36059514073845,214.74357840740456,-0.5699046705252073,-0.9840207479208896,-10.75506586821031,24.119955771660187,2.10158261718658,0.3360721214860751,0.0026837324525185,0.0078113650298028
70,2016-11-20,1214.25,714.5705000000003,0.4628274467868003,722.9836504659437,7.559999999999945,22.30927593826207,208.4188143255328,-0.4759130353192856,-0.9584163348361376,0.5433486446200064,35.09565473783913,1.9288984837854093,0.3360721214860751,0.0,0.0077168033859557
71,2016-11-21,1214.25,716.6465000000003,0.2930369069805891,725.3753965481062,23.079999999999927,21.98248054218843,199.28979596957743,-0.3303463022540015,-0.9009997749828476,9.143150557581423,41.18817427039518,1.6550315783780232,0.3360721214860751,-0.0016471072678608,0.0076111260805739
72,2016-11-22,1212.25,716.8285000000003,-0.0892722341705507,727.1591816945514,33.25999999999999,21.396200875405263,178.4319958707788,0.027363418831541,-0.6874931471354835,24.68030454833912,40.29284558672196,1.5356292081300285,0.3360721214860751,-0.022190142297381,0.00751271934378
73,2016-11-23,1185.35,719.6015000000002,-0.1875933021346547,729.3854614338512,39.35000000000002,20.727336401539265,172.1581918151049,0.1364384755073632,-0.6040177336563293,37.82583218843282,10.46880639572634,1.5460885730241103,0.3360721214860751,0.0006327245117475,0.0082612459958191
74,2016-11-24,1186.1,722.2895000000002,-0.666482579804196,730.6261596747972,30.99000000000001,20.06609664420376,167.3421958576382,0.2191277059001983,-0.5349747031207499,33.77011898156263,-30.57684439481199,1.6574609339595987,0.3360721214860751,0.0013489587724476,0.0081473089631901
75,2016-11-25,1187.7,723.8320000000001,-1.206033559360538,731.3975197248284,24.73000000000001,19.296324218165445,170.3219613852187,0.1681115485554233,-0.5781704062251288,13.058500928142308,-43.88112538558978,1.8395247604454488,0.3360721214860751,0.0,0.0080375113745167
76,2016-11-26,1187.7,724.9155000000002,-1.7627839963065457,731.7471320748548,21.93999999999994,18.44760522616213,180.82540305263333,-0.0144055026431989,-0.7172196371136599,-1.0231422479383676,-22.67045314830062,1.9822017279980213,0.3360721214860751,-0.0005893744211501,0.0079260844530469
77,2016-11-27,1187.0,725.8155,-2.535789263420149,731.164496371031,-9.0,17.74259781898658,185.5685548643845,-0.0970366832439635,-0.7723851036090275,-1.8355686119861727,-6.438198700687434,2.010891067102375,0.3360721214860751,0.0,0.007817341932309
78,2016-11-28,1187.0,726.7325000000001,-3.0751196995117365,730.5714969293339,-20.21000000000004,17.26370003093471,196.39727992615587,-0.2822959138185644,-0.8779602489042952,-1.2785946899948248,0.0795033859360182,2.22378985387771,0.3360721214860751,-0.0003791069924178,0.0077098554180551
79,2016-11-29,1186.55,727.3215,-3.0466089999664785,730.900497401744,-16.269999999999982,16.93680741287097,213.4649305764344,-0.5514264797000143,-0.979802492561018,1.1232322946876223,-1.7117045861472149,1.9215384017583248,0.3360721214860751,-0.0071214866630146,0.0076046590369516
80,2016-11-30,1178.1,728.3810000000001,-2.3644523170353047,732.714267032245,13.63000000000011,16.69215222997527,226.61224355846863,-0.726721478390984,-0.9996041256311512,-1.996011174654062,-6.281495104502579,1.5469253843170798,0.3360721214860751,-0.0137933961463373,0.0075934447908856
81,2016-12-01,1161.85,729.711,-1.9807173001081344,734.1505336426688,3.519999999999982,16.523766535724953,248.55268565035493,-0.930754186406818,-0.9166930217784762,-4.216399943781751,-4.956236678398614,1.2670371227499562,0.3360721214860751,0.0100271119335543,0.0078226621344753
82,2016-12-02,1173.5,733.1469999999999,0.1799951612854933,740.0396823130275,35.45999999999992,16.456702030029206,256.02659584557523,-0.970407918270914,-0.8569281353785166,-6.820004950151692,-1.4634155960371236,1.4400396407696685,0.3360721214860751,0.0,0.007896024638178
83,2016-12-03,1173.5,736.2494999999999,0.8851005923770146,743.7766542648694,22.700000000000045,16.477212890566413,-39.60032157042952,-0.6374283142155408,0.0941027257625685,-6.904350458076924,7.839516365506644,1.4439719343385322,0.3360721214860751,-0.0096293140178951,0.0077871404578839
84,2016-12-04,1162.2,739.0749999999999,1.0690106756838418,746.7294766856587,25.519999999999985,16.516745448105404,108.76357464042104,0.9468539467835408,0.442076188771443,-1.7116129099935755,20.78809962658699,1.452126471140467,0.3360721214860751,0.0,0.0078442779710352
85,2016-12-05,1162.2,741.2609999999999,0.4687209567513033,747.9449418109419,18.99000000000001,16.52413851761523,120.8612262533712,0.8584122377524983,0.2442712969973209,8.567908548513952,21.55848263173137,1.4205701038082004,0.3360721214860751,0.0088625021510927,0.0077363113027039
86,2016-12-06,1172.5,743.5055,0.0665463306115992,749.2795661477201,22.950000000000045,16.509035174772485,134.68342049045322,0.7110029833474072,0.0055253266715548,13.565701209115971,19.912088946287287,1.4515109754812143,0.3360721214860751,0.0043923240938167,0.0077674309457556
87,2016-12-07,1177.65,744.6069999999999,-0.1662718953261688,750.7734790480708,31.029999999999973,16.45837706545224,149.93960286808826,0.5009126243629297,-0.2578006912504399,24.47268237573212,14.8614929793293,1.4850092803296877,0.3360721214860751,-0.0056043816074386,0.0076916442260946
88,2016-12-08,1171.05,745.7169999999999,0.2531585423199605,753.6883284252907,42.41000000000008,16.32367420045932,166.84968088789512,0.227506598907158,-0.5276925350708104,27.12611815489448,-12.784264824245748,1.5428250009534226,0.3360721214860751,-0.0063618120490158,0.0076465543942646
89,2016-12-09,1163.6,746.7689999999999,0.3932233363818298,756.2008932829383,37.309999999999945,16.122768298462155,176.97544598135914,0.0527639125830912,-0.6688120713465641,13.972597989472558,-25.919561639023804,1.658613993687134,0.333901835072159,0.0,0.0076156329851554
90,2016-12-10,1163.6,748.7699999999999,0.2708145906478023,758.1822943163324,26.389999999999983,15.883385482780472,186.94453963502548,-0.1209085355603639,-0.7874144451741704,3.95916649874012,-20.70354529571472,1.7972620626676716,0.3317572203766161,-0.00644551392231,0.0075117689777035
91,2016-12-11,1156.1,750.6934999999999,0.5551166440415045,761.0773259599736,34.950000000000045,15.718752586025058,202.0190795124653,-0.3749153251533247,-0.9206349160007804,-3.68663187559227,-8.589292468840256,1.944914160015636,0.3298746324648993,0.0,0.0074855292496346
92,2016-12-12,1156.1,752.6949999999999,0.5727324430490626,763.5269681199776,4.57000000000005,15.809898879680528,207.9099941972584,-0.4680839638366078,-0.955844290195983,-2.017781681823747,7.771098325249255,1.9849250356045447,0.328127515348342,0.0021191938413632,0.0073840207593878
93,2016-12-13,1158.55,754.5129999999999,0.4841451291759764,765.7520499476733,13.659999999999968,16.17821580696016,206.7740736955484,-0.4504736000178656,-0.9498306229177974,5.147997857868075,13.240092487131184,2.1693599789074907,0.326451457024457,0.0031936472314531,0.0072925275017406
94,2016-12-14,1162.25,756.3849999999999,0.0715179453260859,767.157888417262,11.91999999999996,16.654615418618583,208.4902474283965,-0.4770091659457202,-0.9587713774528624,10.28704861598685,5.892069639079777,2.053647384091926,0.3246330325559876,-0.0303721230372123,0.007212537880345
95,2016-12-15,1126.95,758.4404999999999,-0.2062079438467261,768.6335978915295,22.120000000000005,17.130004530323866,206.738214241424,-0.4499147454869041,-0.9496346882237706,8.683282508176879,0.396780297987517,2.046345508929185,0.3226971870834871,0.0041261812857712,0.0087013213867389
96,2016-12-16,1131.6,760.5509999999998,-0.5585736975640465,769.7484289851403,19.25999999999999,17.581839750357773,207.8453234741409,-0.4670862366883317,-0.9555119812501,9.283984592240223,-0.0326907087527347,1.945471951064067,0.3205593996224332,0.0,0.0086103083753113
97,2016-12-17,1131.6,763.588,-0.0643137571884864,772.6640552951187,29.71000000000004,17.96209263356201,202.19388506871616,-0.3777419704949185,-0.9218217884722032,8.961698684843507,-5.055727938440185,2.0606469468247424,0.3186881947995879,0.0041092258748675,0.0084887696534568
98,2016-12-18,1136.25,766.6424999999999,0.0975436783532472,775.0849698651004,18.67999999999995,18.28807965491841,193.9749646825668,-0.2414979030446339,-0.856942173655485,6.213014424288564,-7.68768661383133,2.1435738469804075,0.3169482301869974,0.0,0.0083966412754955
99,2016-12-19,1136.25,769.4404999999999,0.0787265759459394,777.1749745012388,18.649999999999977,18.701551048278645,192.8505832300772,-0.22240931583861,-0.8466632828750592,3.299246564696148,-5.788399993675456,2.2257548990618248,0.3152510382456785,-0.0092849284928492,0.0082788656842103
100,2016-12-20,1125.7,771.9604999999999,0.2123164680535776,779.6234399625866,24.00999999999999,19.35006385078252,184.0696261299776,-0.0709686669749603,-0.755506269130269,1.4368979676704838,-1.2938379974909395,2.194284813711375,0.3136852058666095,0.0070622723638625,0.008307190946417
101,2016-12-21,1133.65,776.0685,2.1378768205716305,786.4829107375733,47.21000000000004,20.4615755655728,177.8831836689134,0.0369370103529642,-0.6805058380485858,1.5549103858386064,8.386637256980537,2.3292632990361803,0.3133475851775813,-0.0020288448815773,0.008273962166717
102,2016-12-22,1131.35,779.1954999999999,3.781468196871749,793.9424629317928,57.97000000000003,21.955991693037127,169.4529281732246,0.1830432651920462,-0.5657289780890213,7.246051912249043,17.275491277087276,2.5244902490015697,0.3143239982862145,0.0,0.008166041262444
