"","V1"
"321",0.00551068162760399
"322",0.00544666941797917
"323",0.00539310918955467
"324",0.00533141039923946
"325",0.00528741112785244
"326",0.00523165878445565
"327",0.00517754244958731
"328",0.00529763326459349
"329",0.00523780474134783
"330",0.00517932033028244
"331",0.0051219148498472
"332",0.00508870103878896
"333",0.00516972263871449
"334",0.00538241059320001
"335",0.00532320297972947
"336",0.00526302397015172
"337",0.00522936090838276
"338",0.0051709429590486
"339",0.00534375301407205
"340",0.00529311985120726
"341",0.00547013293450873
"342",0.00556587543260999
"343",0.00550087898420961
"344",0.00545182391166623
"345",0.0053889051339613
"346",0.00544413047485006
"347",0.00539055116473094
"348",0.00533662078235449
"349",0.00529865836616234
"350",0.00523880992920704
"351",0.00518018962174414
"352",0.00665210775973129
"353",0.00656652682996738
"354",0.00661467640827191
"355",0.00654095970897227
"356",0.00654318208489214
"357",0.00645916045836428
"358",0.00656231197111431
"359",0.00647800891017089
"360",0.00640068143213696
"361",0.00632423707358199
"362",0.00627943735968805
"363",0.00620759019936446
"364",0.00612990655479938
"365",0.00623508507068118
"366",0.00615679346297619
"367",0.00615398896862584
"368",0.00607878672387785
"369",0.00601528616860583
"370",0.00594508752064914
"371",0.00587238568195127
"372",0.00595465358965247
"373",0.00588177245577299
"374",0.00581878486186002
"375",0.00575239646811555
"376",0.00617513495264449
"377",0.0061092503065408
"378",0.0060333707425033
"379",0.0059621807486316
"380",0.00588914848123967
"381",0.00587862343724713
"382",0.00622307230861925
"383",0.00614614627783198
"384",0.00606964245423444
"385",0.00599452964579287
"386",0.00604381627328031
"387",0.00596920343789926
"388",0.00590462757847251
"389",0.00584533326870631
"390",0.00577459764682905
"391",0.00593937664363302
"392",0.00586679624856928
"393",0.00620042773859423
"394",0.00612296772031742
"395",0.00625264410357015
"396",0.00618261626547618
"397",0.0061060825137632
"398",0.00614131654837106
"399",0.00606496678998806
"400",0.00600585761456913
"401",0.0059320588006043
"402",0.00631692530916794
"403",0.00626224953125975
"404",0.00623607054365786
"405",0.00619482412603133
"406",0.0061173016624187
"407",0.00609607048838759
"408",0.00602044472365559
"409",0.00594942457886444
"410",0.00588004846121446
"411",0.0058111678494079
"412",0.00581930811368959
"413",0.00574905940369848
"414",0.00572485292171103
"415",0.0056565049438832
"416",0.00559541853637338
"417",0.00559881615744038
"418",0.0055383925796918
"419",0.005693731701287
"420",0.00562595460793099
"421",0.00557970214510648
"422",0.0055142160136292
"423",0.00548182024191861
"424",0.00551972246861809
"425",0.00545575146118888
"426",0.00539355215799613
"427",0.00533182044530376
"428",0.00533638210912666
"429",0.00527576008292629
"430",0.00523483965774428
"431",0.00526705394780592
"432",0.00521695743336092
"433",0.00518703539638051
"434",0.00512952902413283
"435",0.00507769519795391
"436",0.00502243404971237
"437",0.00498352289288193
"438",0.00495114579237911
"439",0.00491576862280792
"440",0.00486384903288299
"441",0.00481307160077951
"442",0.00479387214232777
"443",0.0047446125289472
"444",0.0047140624578484
"445",0.00477844221250583
"446",0.00475202086518114
"447",0.00474161929370184
"448",0.00469340296902893
"449",0.00465395649263448
"450",0.00460763257163668
"451",0.00465636444949786
"452",0.00462202873688439
"453",0.00471360838074453
"454",0.00469899466958783
"455",0.00465170358383017
"456",0.00462844780942869
"457",0.00458267531724091
"458",0.00461309961595813
"459",0.004573679348859
"460",0.00465913390799691
"461",0.00463369788374151
"462",0.00458792649186449
"463",0.00460613454685658
"464",0.00456097760466546
"465",0.00451705683035753
"466",0.00450454738737305
"467",0.00446157808984059
"468",0.00441952945761835
"469",0.00437840305346343
"470",0.00433819056319816
"471",0.00470405432184931
"472",0.0046569104291657
"473",0.00461064736948918
"474",0.00479358203290997
"475",0.00474448401012385
"476",0.00469631839396691
"477",0.00464914254727387
"478",0.00531348916196803
"479",0.00525373306610516
"480",0.00520426344683261
"481",0.00514706362780824
"482",0.00509941685083879
"483",0.00504372625542435
"484",0.00499981130995481
"485",0.0049461852498902
"486",0.00502316548741273
"487",0.00508839614304311
"488",0.00504752675781049
"489",0.00501190363973658
"490",0.00495805552654902
"491",0.00513408246775108
"492",0.00507781822968014
"493",0.00507026717919626
"494",0.00501941566987104
"495",0.00498496649550349
"496",0.00494254116581768
"497",0.0048900867422768
"498",0.00484837171849618
"499",0.00479788672763297
"500",0.00474922469249478
"501",0.00531573041785379
"502",0.00525633371311523
"503",0.00520384696758038
"504",0.00514599664116288
"505",0.00521740712067165
"506",0.00515921112057372
"507",0.00510365588927086
"508",0.00504780679291079
"509",0.00501480983997468
"510",0.00511708474957819
"511",0.00506096595325543
"512",0.00501501538300118
"513",0.00496102480721456
"514",0.0049164161916386
"515",0.0049368328607549
"516",0.0050152492820242
"517",0.00496365166334498
"518",0.00491072005229233
"519",0.00496447884310568
"520",0.00491160824258549
"521",0.00487279821911657
"522",0.00500011489127082
"523",0.00531487371179346
"524",0.00525580901281787
"525",0.00519700025750417
"526",0.00518637021117566
"527",0.00512882567884505
"528",0.00514091616273613
"529",0.00521170716574563
"530",0.00515981501834042
"531",0.00510300250981769
"532",0.00504716582585732
"533",0.00503810037641297
"534",0.00498366923530278
"535",0.00502558755142477
"536",0.00506691409314524
"537",0.00516500956707001
"538",0.0054309109199484
"539",0.00536845001992357
"540",0.00531345908290381
"541",0.00525332393775753
"542",0.00536729798886066
"543",0.00531374218635289
"544",0.00535966388485506
"545",0.00529882441262442
"546",0.00523897019872508
"547",0.00518386965695437
"548",0.00512637246497832
"549",0.00508868150295911
"550",0.00503373450862274
"551",0.005017276477055
"552",0.00508030121487707
"553",0.00502493871711337
"554",0.00497887275046748
"555",0.00492564067549774
"556",0.00487720218898199
"557",0.00499376463903863
"558",0.00502739168579459
"559",0.00540235910942163
"560",0.00534083860883269
"561",0.00532149122362498
"562",0.00526135163510212
"563",0.00537694936687204
"564",0.00542848865388124
"565",0.00546729852725714
"566",0.00540405951073955
"567",0.00534206645715936
"568",0.00541240521514305
"569",0.00535033325229728
"570",0.00528948161430461
"571",0.00524943286205883
"572",0.00532845928322872
"573",0.00528563241218792
"574",0.00522606381170089
"575",0.00516826313962621
"576",0.00511110596970602
"577",0.00512536168255964
"578",0.00526280388315046
"579",0.00533825815939402
"580",0.00528466734226291
"581",0.00522513389794435
"582",0.00521028540084535
"583",0.0051523168408231
"584",0.00517512080754459
"585",0.0052429475337491
"586",0.00519780318049094
"587",0.00534304098071899
"588",0.00528228932290247
"589",0.00544244793749508
"590",0.00537971061181053
"591",0.00534828410049911
"592",0.00536422926755048
"593",0.00530435627749198
"594",0.00524522947989372
"595",0.00518647686992324
"596",0.00523410796145727
"597",0.005175570789521
"598",0.00517545874458974
"599",0.00513083001727355
"600",0.00525503161394308
"601",0.00524783980671604
"602",0.00518903324258424
"603",0.00513143728583345
"604",0.00508814371291273
"605",0.0050326214504165
"606",0.0050586571693632
"607",0.0050382418306851
"608",0.00502680123143344
"609",0.00497269000108193
"610",0.00495425420798184
"611",0.00490153507346049
"612",0.00575775572342108
"613",0.00570541743182924
"614",0.00564095783394758
"615",0.00557607984047895
"616",0.00551063596595379
"617",0.00544649946121602
"618",0.00538366183460113
"619",0.00535417447656473
"620",0.0053205292262984
"621",0.0056296809915647
"622",0.00556745516029069
"623",0.00550226890132845
"624",0.00543835248264047
"625",0.0054729246918137
"626",0.00540954445338887
"627",0.00538692805216699
"628",0.00535504952156005
"629",0.00547119738103821
"630",0.00540785179401711
"631",0.00534672861661976
"632",0.00528591102187546
"633",0.00524521079836973
"634",0.00528480180013084
"635",0.00523966173803179
"636",0.00518217266392168
"637",0.00512473349094922
"638",0.00507076606226307
"639",0.00501563456868872
"640",0.00496352509284995
"641",0.00492171400275543
"642",0.00493917854699936
"643",0.00537196611246374
"644",0.00531064677346245
"645",0.00527159019693511
"646",0.00521228607054356
"647",0.00520116636918326
"648",0.00514933567985652
"649",0.00519736032058291
"650",0.00515500449013839
"651",0.00509809877630344
"652",0.00504284831572076
"653",0.00498827559164538
"654",0.00505602173533568
"655",0.00505531927574171
"656",0.00501572929408761
"657",0.00496368419677151
"658",0.00491075149214733
"659",0.00487197125955384
"660",0.004820975318038
"661",0.00479814433699579
"662",0.00477386736763105
"663",0.00472519604322928
"664",0.00467751564777481
"665",0.00463071692720565
"666",0.004664536184148
"667",0.00461809020188872
"668",0.00469631962439202
"669",0.00466167835995107
"670",0.0046715754949333
"671",0.00465735290533401
"672",0.00461095489275859
"673",0.00456633477827204
"674",0.00452192626307733
"675",0.00461374892220882
"676",0.00469866476816038
"677",0.00474075028862752
"678",0.00493460367398479
"679",0.00488234069978619
"680",0.00485985311225982
"681",0.00480911977754375
"682",0.00478004137978487
"683",0.00474779376485608
"684",0.004721838475993
"685",0.00471093699389428
"686",0.00466338075148492
"687",0.00461694654129439
"688",0.004571440582654
"689",0.0045441902987496
"690",0.00450835760590143
"691",0.00449145963639489
"692",0.00445010349895485
"693",0.00440826585051665
"694",0.00446115160693583
"695",0.00441905590265302
"696",0.00439265823339078
"697",0.0043700665059985
"698",0.00437723285851143
"699",0.00433704413671112
"700",0.00429777417073668
"701",0.00467065453613566
"702",0.0046239933116513
"703",0.00460101188123273
"704",0.00499765942203791
"705",0.00494776653780887
"706",0.00490234949662615
"707",0.00485070975965835
"708",0.00487033961669053
"709",0.00481943505695756
"710",0.0048526232268406
"711",0.00486043155134787
"712",0.00485063079901388
"713",0.00485345854471892
"714",0.00480294531096972
"715",0.00475347160586005
"716",0.00510204346227582
"717",0.00504650010602887
"718",0.00511713097494766
"719",0.00514901006808047
"720",0.00514157386642401
"721",0.00508496555283497
"722",0.00504123625188219
"723",0.00498669191529239
"724",0.00509429412553248
"725",0.00510392230041098
"726",0.00517553864199514
"727",0.00519457232590846
"728",0.00513685969061835
"729",0.00509093929109558
"730",0.00503535956898004
"731",0.00506843460924569
"732",0.00507598444108109
"733",0.0053785311063011
"734",0.00543299440196097
"735",0.00537044378723425
"736",0.00530918048655889
"737",0.00524913420229183
"738",0.00519620706279558
"739",0.0051549381689452
"740",0.00514155929005706
"741",0.00525874598981291
"742",0.00519970387908197
"743",0.00517084531222513
"744",0.00511364914455206
"745",0.00505938043619915
"746",0.00511539982778714
"747",0.00520274278145703
"748",0.00515200499263558
"749",0.00509515490725163
"750",0.00504732416228046
"751",0.00499267145473656
"752",0.00536747856384684
"753",0.00533259075853273
"754",0.00527945376373006
"755",0.00522002750420877
"756",0.00516182916860753
"757",0.00560573623627243
"758",0.00553974565570616
"759",0.00547827786841784
"760",0.00543112704827136
"761",0.00585028672854084
"762",0.00607645602891666
"763",0.00600163159114703
"764",0.0060743370617312
"765",0.00599939207414674
"766",0.00592596139166955
"767",0.00585894133058198
"768",0.00584670972323077
"769",0.00581204479304548
"770",0.00574197400970489
"771",0.00572391942855446
"772",0.00565554647647368
"773",0.00587829264390071
"774",0.00585654805089277
"775",0.00578558779242172
"776",0.00572919470625188
"777",0.00566076712514872
"778",0.00560982729533943
"779",0.0055437229350567
"780",0.00552775473690734
"781",0.00564007487506308
"782",0.00599329243209756
"783",0.00592033966040464
"784",0.00584818949811202
"785",0.00577737521123142
"786",0.0057079836953113
"787",0.0056408945897319
"788",0.00557912821958816
"789",0.00556930091894248
"790",0.0057632358435012
"791",0.00569413119684431
"792",0.0056811586929655
"793",0.00561363647592331
"794",0.00556745579042106
"795",0.00550441867147482
"796",0.00556327294096804
"797",0.00567240394189886
"798",0.00560526972765835
"799",0.00554105862697589
"800",0.0054763663171663
"801",0.00541551637497055
"802",0.00536780184507103
"803",0.00530750313858143
"804",0.00526921360945439
"805",0.00520997170898046
"806",0.00515214524071851
"807",0.00509531071946139
"808",0.00504915088439671
"809",0.0051095006196216
"810",0.00535254355524553
"811",0.00542564303201491
"812",0.00536321711377352
"813",0.00557033521828971
"814",0.0055051709095103
"815",0.00559503995777062
"816",0.00556487766709494
"817",0.00556652813458259
"818",0.00550164935830996
"819",0.00543776423758598
"820",0.00538081776957332
"821",0.00531934825095988
"822",0.00525913947599185
"823",0.00520025238916206
"824",0.00515898105353039
"825",0.00519660563630709
"826",0.00513883830719149
"827",0.00514989882887836
"828",0.00509314930879963
"829",0.00507242039817926
"830",0.00513992154522415
"831",0.00511609215022626
"832",0.00506614048788404
"833",0.00501113489118643
"834",0.0049572538996242
"835",0.00490449167633226
"836",0.00485283575836384
"837",0.00496679899752087
"838",0.00491395163283338
"839",0.00505828633613324
"840",0.00500359946290206
"841",0.00494993938934529
"842",0.00489735913283381
"843",0.00484586746038512
"844",0.00481956334216946
"845",0.00486135531904581
"846",0.00500446616519645
"847",0.00495068066611308
"848",0.00514261399050382
"849",0.00508611267389577
"850",0.00508755697086083
"851",0.00503895950760411
"852",0.00500069209611145
"853",0.00496302097744094
"854",0.00491012080210455
"855",0.00488090685554321
"856",0.00482977570754173
"857",0.00478342408063906
"858",0.00474305481429565
"859",0.0046998410232843
"860",0.00472734588530211
"861",0.00467943391770656
"862",0.00467134695120611
"863",0.00462464344211772
"864",0.00459009172825952
"865",0.00455579902487818
"866",0.00453800984790947
"867",0.00467341588328942
"868",0.00462685638970204
"869",0.00469247850705884
"870",0.0046455048599222
"871",0.00464514267505169
"872",0.00461307652783582
"873",0.00481955657882633
"874",0.00480938218479779
"875",0.00475978418422986
"876",0.00478483015330594
"877",0.00473568753093409
"878",0.00469408070893433
"879",0.0046531634931544
"880",0.00461744215152396
"881",0.0046109449657951
"882",0.00456560903854455
"883",0.00464699204751608
"884",0.00460081655820069
"885",0.00457735686499854
"886",0.00454483770176775
"887",0.00450499539871781
"888",0.00450494132543767
"889",0.00446196071119898
"890",0.00455304474551054
"891",0.00450908555176415
"892",0.00458599770184439
"893",0.00468193091590089
"894",0.00489573823442864
"895",0.00485226937273503
"896",0.0048016926022169
"897",0.00475804629339447
"898",0.00470950690685993
"899",0.00472291820684921
"900",0.00468322932584384
"901",0.00465934924230984
"902",0.00469932062746255
"903",0.00465201859639353
"904",0.00567963588501757
"905",0.00561234881973766
"906",0.00554925978317941
"907",0.0054909438918852
"908",0.00542776369627378
"909",0.0055581439157216
"910",0.00549319018468533
"911",0.00545560755242864
"912",0.00539259244308251
"913",0.00535722944459077
"914",0.00543663009156855
"915",0.00557233166742009
"916",0.00559728440803815
"917",0.00553148705246284
"918",0.00547229303529876
"919",0.00540897804142069
"920",0.00535243807545053
"921",0.0053174317402457
"922",0.00530786950515679
"923",0.00525115692363202
"924",0.00519233010681765
"925",0.00523332793575168
"926",0.00517493393177497
"927",0.00513573906370371
"928",0.00514781690524229
"929",0.00540786030572776
"930",0.00534607967394686
"931",0.00528526219402698
"932",0.00523141437404556
"933",0.00517293398721477
"934",0.00513253512362722
"935",0.00507610382848739
"936",0.00510782297217358
"937",0.00509756907428607
"938",0.00504187269955075
"939",0.00519501567475257
"940",0.00513744871748635
"941",0.00509285174122467
"942",0.00504491511261377
"943",0.00506464736867385
"944",0.00504271008652069
"945",0.00498812464979809
"946",0.0050568251296834
"947",0.00500195102501683
"948",0.00508929587598298
"949",0.00503401564483857
"950",0.00497964702820064
"951",0.00492638337839604
"952",0.00487424640439186
"953",0.00489081804403015
"954",0.00483941981395728
"955",0.0047891169043353
"956",0.00474737689784004
"957",0.00484069604874025
"958",0.00480686699012235
"959",0.00475738167423274
"960",0.00475036413476882
"961",0.00470197055417903
"962",0.00466743651574487
"963",0.00462399292848599
"964",0.00487134337615368
"965",0.00492110623058403
"966",0.00486910569155282
"967",0.00481819892552976
"968",0.00477929338360275
"969",0.00473031892301921
"970",0.00470822579131287
"971",0.00466156265766758
"972",0.00461624143146903
"973",0.00457078890684617
"974",0.00464971298690483
"975",0.00460362317200574
"976",0.00457014368552848
"977",0.00452604688201849
"978",0.00458387500793904
"979",0.00474671630040889
"980",0.00469841098513695
"981",0.0046784749627565
"982",0.00463161764799991
"983",0.00464485718651339
"984",0.00461160133083628
"985",0.00473602690330189
"986",0.00469148585155194
"987",0.0046444091074063
"988",0.00459833435604461
"989",0.00458698392754226
"990",0.00454212236241406
"991",0.00451767299974138
"992",0.00447568974089504
"993",0.00480500321530565
"994",0.00475567898692129
"995",0.00542426131562152
"996",0.0053623573522727
"997",0.00536793355221303
"998",0.00546119137535866
"999",0.00539804702101627
"1000",0.00536909984237517
"1001",0.00530795955547561
"1002",0.00545901318721896
"1003",0.00539591319080349
"1004",0.00536101134726284
"1005",0.00539273436872975
"1006",0.00534687714761796
"1007",0.0056027054462277
"1008",0.00553700868856968
"1009",0.00561230310329453
"1010",0.00554614214545215
"1011",0.00548129746192391
"1012",0.00542702431582504
"1013",0.00687994829624711
"1014",0.00707966495963582
"1015",0.00698619540742262
"1016",0.00695833531992434
"1017",0.00686669560187365
"1018",0.00739549259240115
"1019",0.00797723747459955
"1020",0.00786862673992681
"1021",0.0077971807179546
"1022",0.00769007980493415
"1023",0.00790302003201217
"1024",0.00779402118638114
"1025",0.007687826493765
"1026",0.00802947996153115
"1027",0.007918900230782
"1028",0.00839685750288434
"1029",0.00827909223842468
"1030",0.00827563433912053
"1031",0.00816002558460687
"1032",0.00811134033383273
"1033",0.00823837341614639
"1034",0.00814495433709993
"1035",0.00806703522477509
"1036",0.00795510132812714
"1037",0.0078639079249209
"1038",0.00775562451127952
"1039",0.00765582694136502
"1040",0.00755136846240365
"1041",0.00749261863319282
"1042",0.00781704956154878
"1043",0.00770986460094507
"1044",0.00773324001488981
"1045",0.00762726092643823
"1046",0.00752782258518936
"1047",0.00742710259751199
"1048",0.00743461493014918
"1049",0.00735136596660193
"1050",0.00725229880533327
"1051",0.00715704235334407
"1052",0.00706152379994008
"1053",0.00701108387722009
"1054",0.00692012166918823
"1055",0.00724202331921943
"1056",0.00823594004431806
"1057",0.00812126411751788
"1058",0.00842936742842617
"1059",0.00831135640317708
"1060",0.00819521747515434
"1061",0.00926636696228208
"1062",0.0092154542381802
"1063",0.00908491030490529
"1064",0.00895513199215222
"1065",0.00885854072325148
"1066",0.00873270701386751
"1067",0.00863849222626632
"1068",0.00866851587013624
"1069",0.00854875996093871
"1070",0.00842863825395418
"1071",0.00831031637101851
"1072",0.00844421667792462
"1073",0.0083255996287117
"1074",0.00825540155612997
"1075",0.00814173691470588
"1076",0.00802980645959615
"1077",0.00792050355174424
"1078",0.00781118514099381
"1079",0.00770382166203785
"1080",0.00823083734743596
"1081",0.00811628914600362
"1082",0.00801362413052136
"1083",0.00790777766491991
"1084",0.00790491717254705
"1085",0.00779585782405481
"1086",0.00769357693740426
"1087",0.00758831121278176
"1088",0.0075916087709786
"1089",0.00753565893736145
"1090",0.00765901979481088
"1091",0.0075764569756205
"1092",0.00747329957099944
"1093",0.00753662228571706
"1094",0.0074342036950328
"1095",0.00742926659923543
"1096",0.00737423627272262
"1097",0.00776575627918791
"1098",0.00777830675880505
"1099",0.00767152008705719
"1100",0.00759505598836435
"1101",0.00749156234099303
"1102",0.00740880477178947
"1103",0.00730987003360305
"1104",0.00721895501087428
"1105",0.0071232652767548
"1106",0.00702837604327217
"1107",0.00727291178148957
"1108",0.00717547017179343
"1109",0.00708223723841466
"1110",0.00703952319627229
"1111",0.00736041696502396
"1112",0.0074766712256904
"1113",0.00737538873016831
"1114",0.0072927715577418
"1115",0.00719476510448641
"1116",0.00721881230119494
"1117",0.00743852914169782
"1118",0.00780394156192445
"1119",0.00795615167181296
"1120",0.00784618774054739
"1121",0.00774116983937719
"1122",0.00763506837397328
"1123",0.00754646370105254
"1124",0.007444931601303
"1125",0.00747249787473928
"1126",0.00756795315208793
"1127",0.00746498891774094
"1128",0.0074736395018203
"1129",0.00737238663228117
"1130",0.0072803847549284
"1131",0.00718933679041028
"1132",0.00714101558755034
"1133",0.00705295394881166
"1134",0.0069593566642749
"1135",0.00686945769977852
"1136",0.00677925673229577
"1137",0.00672833325938802
"1138",0.00671567429318633
"1139",0.00663142550618501
"1140",0.0067957894713112
"1141",0.00670714293270549
"1142",0.00701417210397783
"1143",0.00692128069903997
"1144",0.00685830384411713
"1145",0.00679429073154854
"1146",0.00701396080142065
"1147",0.00692693183871945
"1148",0.00683571090931541
"1149",0.00674626911825632
"1150",0.00665836593338886
"1151",0.0069456694910772
"1152",0.00686052002794087
"1153",0.00677308888437286
