"","x"
"1016",0.0136709211960674
"1017",0.0187729784511137
"1018",0.0679736782391649
"1019",0.0991084783791134
"1020",-0.139160490390526
"1021",0.111516817346861
"1022",-0.0391107411702434
"1023",-0.0969397109259754
"1024",-0.0148085302945781
"1025",0.0214279232270067
"1026",0.109145427286357
"1027",-0.0687765128379709
"1028",-0.0183979377249565
"1029",0.0252739348398381
"1030",0.0218099294518181
"1031",0.0728473705259471
"1032",0.0222283945202988
"1033",-0.0386818550892286
"1034",-0.0617385267646839
"1035",0.0397344460035214
"1036",-0.0351466498135796
"1037",-0.105551799527619
"1038",0.0673940017434054
"1039",-0.135722628408516
"1040",0.0294284145516148
"1041",0.0996746011072657
"1042",-0.00966390188145759
"1043",0.0217497567804855
"1044",-0.0164878447547121
"1045",-0.0249154420202863
"1046",-0.0464294501347397
"1047",-0.00732708267728525
"1048",0.0105401359165876
"1049",-0.00268552338845817
"1050",-0.038041762068913
"1051",0.00591197584122426
"1052",-0.0030083945435467
"1053",0.00924081154954088
"1054",0.051680392277506
"1055",0.0319761619086338
"1056",0.0117592006280285
"1057",0.0270685831778187
"1058",0.0153182234707436
"1059",0.0735649435394341
"1060",-0.0273430839354292
"1061",0.0431854396646685
"1062",0.00297554849918318
"1063",-0.0116509855865213
"1064",-0.0484471148655943
"1065",0.0252273045553092
"1066",-0.0156118697933057
"1067",-0.0463839750717092
"1068",-0.0774682910117038
"1069",0.0284727102833595
"1070",0.00555902300195012
"1071",-0.0139891731599392
"1072",0.0100915167819927
"1073",0.05812010545088
"1074",-0.0143534183485601
"1075",-0.0586549398916041
"1076",-0.0017197464805418
"1077",0.0290576128512912
"1078",-0.0251792027722974
"1079",-0.000861610047516688
"1080",0.0222218714048068
"1081",-0.0181780801291085
"1082",-0.044645323659672
"1083",-0.0240043548861782
"1084",0.00985181163049386
"1085",0.00239194235951383
"1086",0.0175910591715361
"1087",0.0631385116773235
"1088",0.022591521415973
"1089",-0.0034958088895041
"1090",-0.000600897945609343
"1091",-0.02461097770803
"1092",0.0164517076376282
"1093",-0.00771415848447772
"1094",-0.00890325196923786
"1095",-0.020616347639926
"1096",0.0057706986317236
"1097",0.0256749467484044
"1098",-0.00539914934127693
"1099",-0.000247976147975155
"1100",-0.00491249675476021
"1101",-0.00434511460724733
"1102",-0.00733223387166678
"1103",-0.00321578432950361
"1104",0.0116454788980456
"1105",-0.0100010899309839
"1106",-0.0190325279093611
"1107",0.00536700773286005
"1108",-0.0348518147522438
"1109",-0.116671038418403
"1110",-0.0141904996837594
"1111",-0.0446607836835569
"1112",0.017163130427874
"1113",0.00379550641330751
"1114",-0.0204571428571429
"1115",0.0311540399715021
"1116",0.00182721173267342
"1117",0.00710207475261093
"1118",-0.0174015125214298
"1119",-0.00979702944451128
"1120",-0.000955185960850859
"1121",-0.03411396358968
